10455434	19805395	0
10455434	22121198	0
10455434	22963372	0
10455434	19167427	0
10455434	19223913	0
10455434	20406636	0
10455434	21311064	0
10455434	21331357	0
10455434	21360073	0
10455434	22053957	0
10455434	22681709	0
10455434	23068990	0
10455434	23892271	0
10455434	15145804	0
10455434	15611645	0
10455434	15936718	0
10455434	16146851	0
10455434	16368066	0
10455434	16800936	0
10455434	17016035	0
10455434	17511513	0
10455434	17555589	0
10455434	19802539	0
10455434	22130879	0
10455434	17907395	0
10455434	18972735	0
10455434	19526799	0
10455434	12693092	0
10455434	17498616	0
10455434	19787439	0
10455434	20727267	0
10455434	17205182	0
10455434	17990895	0
10455434	18083557	0
10455434	19914066	0
10455434	20350805	0
10455434	21765407	0
10455434	22292814	0
10455434	22570300	0
10455434	23391097	0
10455434	24000771	0
10455434	24378034	0
10455434	24615765	0
10455434	24856301	0
11772466	11778903	1
11772466	11863423	1
11772466	12029616	1
11772466	12140740	1
11772466	14993350	1
11772466	15006613	1
11772466	15364893	1
11772466	16353289	1
11772466	17534886	1
11772466	17637717	1
11772466	19864618	1
11772466	20564383	1
11772466	11472105	1
11772466	14557066	0
11772466	16596711	0
11772466	16617374	0
11772466	17211827	0
11772466	14688296	0
11772466	17996704	0
11772466	19965720	0
11772466	22461611	0
11772466	17044871	0
11772466	17564960	0
11772466	18301450	0
11772466	19004527	0
11772466	19278628	0
11772466	19584446	0
11772466	20463881	0
11772466	22140526	0
11772466	23587773	0
11772466	20839439	0
11772466	21046817	0
11772466	21556472	0
11772466	21675118	0
11772466	21735780	0
11772466	19805395	0
11772466	22121198	0
11772466	22963372	0
11772466	19167427	0
11772466	19223913	0
11772466	20406636	0
11772466	21311064	0
11772466	21331357	0
11772466	21360073	0
11772466	22053957	0
11772466	22681709	0
11772466	23068990	0
11772466	23892271	0
11772466	15145804	0
11772466	15611645	0
11772466	15936718	0
11772466	16146851	0
11772466	16368066	0
11772466	16800936	0
11772466	17016035	0
11772466	17511513	0
11772466	17555589	0
11772466	19802539	0
11772466	22130879	0
11772466	17907395	0
11772466	18972735	0
11772466	19526799	0
11772466	12693092	0
11772466	17498616	0
11772466	19787439	0
11772466	20727267	0
11772466	17205182	0
11772466	17990895	0
11772466	18083557	0
11772466	19914066	0
11772466	20350805	0
11772466	21765407	0
11772466	22292814	0
11772466	22570300	0
11772466	23391097	0
11772466	24000771	0
11772466	24378034	0
11772466	24615765	0
11772466	24856301	0
11778903	11863423	1
11778903	12029616	1
11778903	12140740	1
11778903	14993350	1
11778903	15006613	1
11778903	15364893	1
11778903	16353289	1
11778903	17534886	1
11778903	17637717	1
11778903	19864618	1
11778903	20564383	1
11778903	11472105	1
11778903	14557066	0
11778903	16596711	0
11778903	16617374	0
11778903	17211827	0
11778903	14688296	0
11778903	17996704	0
11778903	19965720	0
11778903	22461611	0
11778903	17044871	0
11778903	17564960	0
11778903	18301450	0
11778903	19004527	0
11778903	19278628	0
11778903	19584446	0
11778903	20463881	0
11778903	22140526	0
11778903	23587773	0
11778903	20839439	0
11778903	21046817	0
11778903	21556472	0
11778903	21675118	0
11778903	21735780	0
11778903	19805395	0
11778903	22121198	0
11778903	22963372	0
11778903	19167427	0
11778903	19223913	0
11778903	20406636	0
11778903	21311064	0
11778903	21331357	0
11778903	21360073	0
11778903	22053957	0
11778903	22681709	0
11778903	23068990	0
11778903	23892271	0
11778903	15145804	0
11778903	15611645	0
11778903	15936718	0
11778903	16146851	0
11778903	16368066	0
11778903	16800936	0
11778903	17016035	0
11778903	17511513	0
11778903	17555589	0
11778903	19802539	0
11778903	22130879	0
11778903	17907395	0
11778903	18972735	0
11778903	19526799	0
11778903	12693092	0
11778903	17498616	0
11778903	19787439	0
11778903	20727267	0
11778903	17205182	0
11778903	17990895	0
11778903	18083557	0
11778903	19914066	0
11778903	20350805	0
11778903	21765407	0
11778903	22292814	0
11778903	22570300	0
11778903	23391097	0
11778903	24000771	0
11778903	24378034	0
11778903	24615765	0
11778903	24856301	0
11863423	12029616	1
11863423	12140740	1
11863423	14993350	1
11863423	15006613	1
11863423	15364893	1
11863423	16353289	1
11863423	17534886	1
11863423	17637717	1
11863423	19864618	1
11863423	20564383	1
11863423	11472105	1
11863423	14557066	0
11863423	16596711	0
11863423	16617374	0
11863423	17211827	0
11863423	14688296	0
11863423	17996704	0
11863423	19965720	0
11863423	22461611	0
11863423	17044871	0
11863423	17564960	0
11863423	18301450	0
11863423	19004527	0
11863423	19278628	0
11863423	19584446	0
11863423	20463881	0
11863423	22140526	0
11863423	23587773	0
11863423	20839439	0
11863423	21046817	0
11863423	21556472	0
11863423	21675118	0
11863423	21735780	0
11863423	19805395	0
11863423	22121198	0
11863423	22963372	0
11863423	19167427	0
11863423	19223913	0
11863423	20406636	0
11863423	21311064	0
11863423	21331357	0
11863423	21360073	0
11863423	22053957	0
11863423	22681709	0
11863423	23068990	0
11863423	23892271	0
11863423	15145804	0
11863423	15611645	0
11863423	15936718	0
11863423	16146851	0
11863423	16368066	0
11863423	16800936	0
11863423	17016035	0
11863423	17511513	0
11863423	17555589	0
11863423	19802539	0
11863423	22130879	0
11863423	17907395	0
11863423	18972735	0
11863423	19526799	0
11863423	12693092	0
11863423	17498616	0
11863423	19787439	0
11863423	20727267	0
11863423	17205182	0
11863423	17990895	0
11863423	18083557	0
11863423	19914066	0
11863423	20350805	0
11863423	21765407	0
11863423	22292814	0
11863423	22570300	0
11863423	23391097	0
11863423	24000771	0
11863423	24378034	0
11863423	24615765	0
11863423	24856301	0
12029616	12140740	1
12029616	14993350	1
12029616	15006613	1
12029616	15364893	1
12029616	16353289	1
12029616	17534886	1
12029616	17637717	1
12029616	19864618	1
12029616	20564383	1
12029616	11472105	1
12029616	14557066	0
12029616	16596711	0
12029616	16617374	0
12029616	17211827	0
12029616	14688296	0
12029616	17996704	0
12029616	19965720	0
12029616	22461611	0
12029616	17044871	0
12029616	17564960	0
12029616	18301450	0
12029616	19004527	0
12029616	19278628	0
12029616	19584446	0
12029616	20463881	0
12029616	22140526	0
12029616	23587773	0
12029616	20839439	0
12029616	21046817	0
12029616	21556472	0
12029616	21675118	0
12029616	21735780	0
12029616	19805395	0
12029616	22121198	0
12029616	22963372	0
12029616	19167427	0
12029616	19223913	0
12029616	20406636	0
12029616	21311064	0
12029616	21331357	0
12029616	21360073	0
12029616	22053957	0
12029616	22681709	0
12029616	23068990	0
12029616	23892271	0
12029616	15145804	0
12029616	15611645	0
12029616	15936718	0
12029616	16146851	0
12029616	16368066	0
12029616	16800936	0
12029616	17016035	0
12029616	17511513	0
12029616	17555589	0
12029616	19802539	0
12029616	22130879	0
12029616	17907395	0
12029616	18972735	0
12029616	19526799	0
12029616	12693092	0
12029616	17498616	0
12029616	19787439	0
12029616	20727267	0
12029616	17205182	0
12029616	17990895	0
12029616	18083557	0
12029616	19914066	0
12029616	20350805	0
12029616	21765407	0
12029616	22292814	0
12029616	22570300	0
12029616	23391097	0
12029616	24000771	0
12029616	24378034	0
12029616	24615765	0
12029616	24856301	0
12140740	14993350	1
12140740	15006613	1
12140740	15364893	1
12140740	16353289	1
12140740	17534886	1
12140740	17637717	1
12140740	19864618	1
12140740	20564383	1
12140740	11472105	1
12140740	14557066	0
12140740	16596711	0
12140740	16617374	0
12140740	17211827	0
12140740	14688296	0
12140740	17996704	0
12140740	19965720	0
12140740	22461611	0
12140740	17044871	0
12140740	17564960	0
12140740	18301450	0
12140740	19004527	0
12140740	19278628	0
12140740	19584446	0
12140740	20463881	0
12140740	22140526	0
12140740	23587773	0
12140740	20839439	0
12140740	21046817	0
12140740	21556472	0
12140740	21675118	0
12140740	21735780	0
12140740	19805395	0
12140740	22121198	0
12140740	22963372	0
12140740	19167427	0
12140740	19223913	0
12140740	20406636	0
12140740	21311064	0
12140740	21331357	0
12140740	21360073	0
12140740	22053957	0
12140740	22681709	0
12140740	23068990	0
12140740	23892271	0
12140740	15145804	0
12140740	15611645	0
12140740	15936718	0
12140740	16146851	0
12140740	16368066	0
12140740	16800936	0
12140740	17016035	0
12140740	17511513	0
12140740	17555589	0
12140740	19802539	0
12140740	22130879	0
12140740	17907395	0
12140740	18972735	0
12140740	19526799	0
12140740	12693092	0
12140740	17498616	0
12140740	19787439	0
12140740	20727267	0
12140740	17205182	0
12140740	17990895	0
12140740	18083557	0
12140740	19914066	0
12140740	20350805	0
12140740	21765407	0
12140740	22292814	0
12140740	22570300	0
12140740	23391097	0
12140740	24000771	0
12140740	24378034	0
12140740	24615765	0
12140740	24856301	0
14993350	15006613	1
14993350	15364893	1
14993350	16353289	1
14993350	17534886	1
14993350	17637717	1
14993350	19864618	1
14993350	20564383	1
14993350	11472105	1
14993350	14557066	0
14993350	16596711	0
14993350	16617374	0
14993350	17211827	0
14993350	14688296	0
14993350	17996704	0
14993350	19965720	0
14993350	22461611	0
14993350	17044871	0
14993350	17564960	0
14993350	18301450	0
14993350	19004527	0
14993350	19278628	0
14993350	19584446	0
14993350	20463881	0
14993350	22140526	0
14993350	23587773	0
14993350	20839439	0
14993350	21046817	0
14993350	21556472	0
14993350	21675118	0
14993350	21735780	0
14993350	19805395	0
14993350	22121198	0
14993350	22963372	0
14993350	19167427	0
14993350	19223913	0
14993350	20406636	0
14993350	21311064	0
14993350	21331357	0
14993350	21360073	0
14993350	22053957	0
14993350	22681709	0
14993350	23068990	0
14993350	23892271	0
14993350	15145804	0
14993350	15611645	0
14993350	15936718	0
14993350	16146851	0
14993350	16368066	0
14993350	16800936	0
14993350	17016035	0
14993350	17511513	0
14993350	17555589	0
14993350	19802539	0
14993350	22130879	0
14993350	17907395	0
14993350	18972735	0
14993350	19526799	0
14993350	12693092	0
14993350	17498616	0
14993350	19787439	0
14993350	20727267	0
14993350	17205182	0
14993350	17990895	0
14993350	18083557	0
14993350	19914066	0
14993350	20350805	0
14993350	21765407	0
14993350	22292814	0
14993350	22570300	0
14993350	23391097	0
14993350	24000771	0
14993350	24378034	0
14993350	24615765	0
14993350	24856301	0
15006613	15364893	1
15006613	16353289	1
15006613	17534886	1
15006613	17637717	1
15006613	19864618	1
15006613	20564383	1
15006613	11472105	1
15006613	14557066	0
15006613	16596711	0
15006613	16617374	0
15006613	17211827	0
15006613	14688296	0
15006613	17996704	0
15006613	19965720	0
15006613	22461611	0
15006613	17044871	0
15006613	17564960	0
15006613	18301450	0
15006613	19004527	0
15006613	19278628	0
15006613	19584446	0
15006613	20463881	0
15006613	22140526	0
15006613	23587773	0
15006613	20839439	0
15006613	21046817	0
15006613	21556472	0
15006613	21675118	0
15006613	21735780	0
15006613	19805395	0
15006613	22121198	0
15006613	22963372	0
15006613	19167427	0
15006613	19223913	0
15006613	20406636	0
15006613	21311064	0
15006613	21331357	0
15006613	21360073	0
15006613	22053957	0
15006613	22681709	0
15006613	23068990	0
15006613	23892271	0
15006613	15145804	0
15006613	15611645	0
15006613	15936718	0
15006613	16146851	0
15006613	16368066	0
15006613	16800936	0
15006613	17016035	0
15006613	17511513	0
15006613	17555589	0
15006613	19802539	0
15006613	22130879	0
15006613	17907395	0
15006613	18972735	0
15006613	19526799	0
15006613	12693092	0
15006613	17498616	0
15006613	19787439	0
15006613	20727267	0
15006613	17205182	0
15006613	17990895	0
15006613	18083557	0
15006613	19914066	0
15006613	20350805	0
15006613	21765407	0
15006613	22292814	0
15006613	22570300	0
15006613	23391097	0
15006613	24000771	0
15006613	24378034	0
15006613	24615765	0
15006613	24856301	0
15364893	16353289	1
15364893	17534886	1
15364893	17637717	1
15364893	19864618	1
15364893	20564383	1
15364893	11472105	1
15364893	14557066	0
15364893	16596711	0
15364893	16617374	0
15364893	17211827	0
15364893	14688296	0
15364893	17996704	0
15364893	19965720	0
15364893	22461611	0
15364893	17044871	0
15364893	17564960	0
15364893	18301450	0
15364893	19004527	0
15364893	19278628	0
15364893	19584446	0
15364893	20463881	0
15364893	22140526	0
15364893	23587773	0
15364893	20839439	0
15364893	21046817	0
15364893	21556472	0
15364893	21675118	0
15364893	21735780	0
15364893	19805395	0
15364893	22121198	0
15364893	22963372	0
15364893	19167427	0
15364893	19223913	0
15364893	20406636	0
15364893	21311064	0
15364893	21331357	0
15364893	21360073	0
15364893	22053957	0
15364893	22681709	0
15364893	23068990	0
15364893	23892271	0
15364893	15145804	0
15364893	15611645	0
15364893	15936718	0
15364893	16146851	0
15364893	16368066	0
15364893	16800936	0
15364893	17016035	0
15364893	17511513	0
15364893	17555589	0
15364893	19802539	0
15364893	22130879	0
15364893	17907395	0
15364893	18972735	0
15364893	19526799	0
15364893	12693092	0
15364893	17498616	0
15364893	19787439	0
15364893	20727267	0
15364893	17205182	0
15364893	17990895	0
15364893	18083557	0
15364893	19914066	0
15364893	20350805	0
15364893	21765407	0
15364893	22292814	0
15364893	22570300	0
15364893	23391097	0
15364893	24000771	0
15364893	24378034	0
15364893	24615765	0
15364893	24856301	0
16353289	17534886	1
16353289	17637717	1
16353289	19864618	1
16353289	20564383	1
16353289	11472105	1
16353289	14557066	0
16353289	16596711	0
16353289	16617374	0
16353289	17211827	0
16353289	14688296	0
16353289	17996704	0
16353289	19965720	0
16353289	22461611	0
16353289	17044871	0
16353289	17564960	0
16353289	18301450	0
16353289	19004527	0
16353289	19278628	0
16353289	19584446	0
16353289	20463881	0
16353289	22140526	0
16353289	23587773	0
16353289	20839439	0
16353289	21046817	0
16353289	21556472	0
16353289	21675118	0
16353289	21735780	0
16353289	19805395	0
16353289	22121198	0
16353289	22963372	0
16353289	19167427	0
16353289	19223913	0
16353289	20406636	0
16353289	21311064	0
16353289	21331357	0
16353289	21360073	0
16353289	22053957	0
16353289	22681709	0
16353289	23068990	0
16353289	23892271	0
16353289	15145804	0
16353289	15611645	0
16353289	15936718	0
16353289	16146851	0
16353289	16368066	0
16353289	16800936	0
16353289	17016035	0
16353289	17511513	0
16353289	17555589	0
16353289	19802539	0
16353289	22130879	0
16353289	17907395	0
16353289	18972735	0
16353289	19526799	0
16353289	12693092	0
16353289	17498616	0
16353289	19787439	0
16353289	20727267	0
16353289	17205182	0
16353289	17990895	0
16353289	18083557	0
16353289	19914066	0
16353289	20350805	0
16353289	21765407	0
16353289	22292814	0
16353289	22570300	0
16353289	23391097	0
16353289	24000771	0
16353289	24378034	0
16353289	24615765	0
16353289	24856301	0
17534886	17637717	1
17534886	19864618	1
17534886	20564383	1
17534886	11472105	1
17534886	14557066	0
17534886	16596711	0
17534886	16617374	0
17534886	17211827	0
17534886	14688296	0
17534886	17996704	0
17534886	19965720	0
17534886	22461611	0
17534886	17044871	0
17534886	17564960	0
17534886	18301450	0
17534886	19004527	0
17534886	19278628	0
17534886	19584446	0
17534886	20463881	0
17534886	22140526	0
17534886	23587773	0
17534886	20839439	0
17534886	21046817	0
17534886	21556472	0
17534886	21675118	0
17534886	21735780	0
17534886	19805395	0
17534886	22121198	0
17534886	22963372	0
17534886	19167427	0
17534886	19223913	0
17534886	20406636	0
17534886	21311064	0
17534886	21331357	0
17534886	21360073	0
17534886	22053957	0
17534886	22681709	0
17534886	23068990	0
17534886	23892271	0
17534886	15145804	0
17534886	15611645	0
17534886	15936718	0
17534886	16146851	0
17534886	16368066	0
17534886	16800936	0
17534886	17016035	0
17534886	17511513	0
17534886	17555589	0
17534886	19802539	0
17534886	22130879	0
17534886	17907395	0
17534886	18972735	0
17534886	19526799	0
17534886	12693092	0
17534886	17498616	0
17534886	19787439	0
17534886	20727267	0
17534886	17205182	0
17534886	17990895	0
17534886	18083557	0
17534886	19914066	0
17534886	20350805	0
17534886	21765407	0
17534886	22292814	0
17534886	22570300	0
17534886	23391097	0
17534886	24000771	0
17534886	24378034	0
17534886	24615765	0
17534886	24856301	0
17637717	19864618	1
17637717	20564383	1
17637717	11472105	1
17637717	14557066	0
17637717	16596711	0
17637717	16617374	0
17637717	17211827	0
17637717	14688296	0
17637717	17996704	0
17637717	19965720	0
17637717	22461611	0
17637717	17044871	0
17637717	17564960	0
17637717	18301450	0
17637717	19004527	0
17637717	19278628	0
17637717	19584446	0
17637717	20463881	0
17637717	22140526	0
17637717	23587773	0
17637717	20839439	0
17637717	21046817	0
17637717	21556472	0
17637717	21675118	0
17637717	21735780	0
17637717	19805395	0
17637717	22121198	0
17637717	22963372	0
17637717	19167427	0
17637717	19223913	0
17637717	20406636	0
17637717	21311064	0
17637717	21331357	0
17637717	21360073	0
17637717	22053957	0
17637717	22681709	0
17637717	23068990	0
17637717	23892271	0
17637717	15145804	0
17637717	15611645	0
17637717	15936718	0
17637717	16146851	0
17637717	16368066	0
17637717	16800936	0
17637717	17016035	0
17637717	17511513	0
17637717	17555589	0
17637717	19802539	0
17637717	22130879	0
17637717	17907395	0
17637717	18972735	0
17637717	19526799	0
17637717	12693092	0
17637717	17498616	0
17637717	19787439	0
17637717	20727267	0
17637717	17205182	0
17637717	17990895	0
17637717	18083557	0
17637717	19914066	0
17637717	20350805	0
17637717	21765407	0
17637717	22292814	0
17637717	22570300	0
17637717	23391097	0
17637717	24000771	0
17637717	24378034	0
17637717	24615765	0
17637717	24856301	0
19864618	20564383	1
19864618	11472105	1
19864618	14557066	0
19864618	16596711	0
19864618	16617374	0
19864618	17211827	0
19864618	14688296	0
19864618	17996704	0
19864618	19965720	0
19864618	22461611	0
19864618	17044871	0
19864618	17564960	0
19864618	18301450	0
19864618	19004527	0
19864618	19278628	0
19864618	19584446	0
19864618	20463881	0
19864618	22140526	0
19864618	23587773	0
19864618	20839439	0
19864618	21046817	0
19864618	21556472	0
19864618	21675118	0
19864618	21735780	0
19864618	19805395	0
19864618	22121198	0
19864618	22963372	0
19864618	19167427	0
19864618	19223913	0
19864618	20406636	0
19864618	21311064	0
19864618	21331357	0
19864618	21360073	0
19864618	22053957	0
19864618	22681709	0
19864618	23068990	0
19864618	23892271	0
19864618	15145804	0
19864618	15611645	0
19864618	15936718	0
19864618	16146851	0
19864618	16368066	0
19864618	16800936	0
19864618	17016035	0
19864618	17511513	0
19864618	17555589	0
19864618	19802539	0
19864618	22130879	0
19864618	17907395	0
19864618	18972735	0
19864618	19526799	0
19864618	12693092	0
19864618	17498616	0
19864618	19787439	0
19864618	20727267	0
19864618	17205182	0
19864618	17990895	0
19864618	18083557	0
19864618	19914066	0
19864618	20350805	0
19864618	21765407	0
19864618	22292814	0
19864618	22570300	0
19864618	23391097	0
19864618	24000771	0
19864618	24378034	0
19864618	24615765	0
19864618	24856301	0
20564383	11472105	1
20564383	14557066	0
20564383	16596711	0
20564383	16617374	0
20564383	17211827	0
20564383	14688296	0
20564383	17996704	0
20564383	19965720	0
20564383	22461611	0
20564383	17044871	0
20564383	17564960	0
20564383	18301450	0
20564383	19004527	0
20564383	19278628	0
20564383	19584446	0
20564383	20463881	0
20564383	22140526	0
20564383	23587773	0
20564383	20839439	0
20564383	21046817	0
20564383	21556472	0
20564383	21675118	0
20564383	21735780	0
